event_id_cnty;event_date;year;time_precision;disorder_type;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;civilian_targeting;iso;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;tags;timestamp
NIG4279;"28 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Bolori;11.8826;13.089;1;"Guardian (Nigeria)";National;"Gunmen, believed to be of Boko Haram, attacked a military post containing telecom masts, an often sought target. One soldier reported dead due to the attack. Following the attack on the military base the same suspected group attacked a primary school in the area.";1;;1618566529
NIG4273;"27 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Kaduna;Igabi;;Igabi;10.7889;7.7749;1;"Daily Leadership (Nigeria)";National;"Nigerian Army killed five and injured two suspected members of Boko Haram, following a shootout between the two groups in Kaduna. The Army operation, which lasted about five hours, took place at Namadi Road in Rigasa district of Igabi Local Government Area (LGA) in Kaduna metropolis when the men of the Nigerian Army stormed a bomb making factory in the area following a tip-off.";5;;1617065404
NIG4269;"26 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Kaduna;"Kaduna South";;"Rigyasa River";10.55;7.4167;1;"This Day (Nigeria)";National;"Military forces raid a Boko Haram bomb factory, kill five suspected members.";5;;1618566528
NIG4261;"23 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Yobe;Potiskum;;Potiskum;11.7091;11.0694;1;"This Day (Nigeria)";National;"Fourteen members of Boko Haram and one police officer are shot and killed in a shootout after the sect attempted to rob a bank. Four Boko Haram corpses were recovered by police, while the other ten were carried away by the sect to conceal their identities.";15;;1617065408
NIG4248;"14 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Bolori;11.8826;13.089;1;"Daily Trust (Nigeria)";National;"Gunmen suspected to be members of the Boko Haram sect yesterday ambushed some soldiers guarding a telecommunication mast and a primary school along Chezcon area in the Bolori ward of the Maiduguri metro. One soldier killed.";1;;1618566528
NIG4237;"10 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";"Military Forces of Nigeria (1999-2015)";1;12;;566;"Western Africa";Nigeria;Yobe;Potiskum;;Potiskum;11.7091;11.0694;1;AFP;International;"Fourteen persons, including a Divisional Police Officer (DPO) were killed in Potiskum during a crossfire between members of the Boko Haram sect and security officials. Three of the deceased are civilians who caught in the crossfire. An unconfirmed report also has it that the suspected militants made attempt to attack the palace of the Emir of Fika within the town, Alhaji Mohammed Idrissa Ibn Abale, but were repelled by men of the Joint Task Force (JTF) stationed in the palace. At attack began at 2 am with the bombing of a police station.";14;;1617065403
NIG4218;"04 December 2012";2012;2;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Trust (Nigeria)";National;"Four Boko Haram chiefs are killed, two soldiers are injured in various raids over three days (December 3rd, 4th and 5th) in Maiduguri. Area effected include Sabon Gere, Sabon Layin Gwange, Dala Sajeri, Biafra and Suleimanti areas of the city.";4;;1618566527
NIG4219;"04 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";"Military Forces of Nigeria (1999-2015)";1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Trust (Nigeria)";National;"A bystander is killed in a shootout between Boko Haram and security forces near Ibrahim Taiwo police station along Baga road.";1;;1618566527
NIG4206;"03 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";"Military Forces of Nigeria (1999-2015)";1;12;;566;"Western Africa";Nigeria;Yobe;Potiskum;;Potiskum;11.7091;11.0694;1;"Guardian (Nigeria)";National;"Suspected Boko Haram attack a military base, killing a police officer and a bystander civilian.";2;;1617065405
NIG4212;"03 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Magumeri;;Gajigana;12.1943;13.1017;1;"Vanguard (Nigeria)";National;"Eleven are killed when suspected Boko Haram clashed with a JTF squad. Other arrested. (Details in the sources account for the death of two, but do not give specifics to the remaining nine.)";11;;1617065411
NIG4195;"02 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;1;AFP;International;"Suspected Boko Haram burnt down a police headquarters and three churches in a border town with Cameroon. Two dead.";1;;1617065403
NIG4196;"02 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Kano;"Kano Municipal";;Kano;12;8.5167;1;AFP;International;"Boko Haram gunmen on motorcycles, numbering about fifty, attacked and burned three churches and a divisional police headquarters in Kano.";1;;1617065403
NIG4200;"02 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Ngala;;Ngala;12.3377;14.1805;1;"Guardian (Nigeria)";National;"Suspected Boko Haram attack a police divisional headquarters, killing two officers.";2;;1617065405
NIG4202;"02 December 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";"Police Forces of Nigeria (1999-2015)";1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Vanguard (Nigeria)";National;"Military and police forces kill a top Boko Haram commander, Abdulkareem Ibrahim and two of his sub commanders in a raid.";3;;1618566527
NIG4191;"30 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Mobbar;;Damasak;13.0977;12.4952;1;"Guardian (Nigeria)";National;"Suspected Boko Haram attack a police divisional headquarters in Damask. Causalities unknown.";0;;1617065405
NIG4177;"27 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;Xinhua;International;"Nigerian military authority said one soldier died during an exchange of fire with Boko Haram while three of the sect were shot dead. Following the fighting the military was able to recover a large cache of the sects arms, as well as make arrests.";4;;1618566526
NIG4176;"27 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;Rann;12.2829;14.4724;1;Xinhua;International;"Gunmen, likely Boko Haram, attack a police outpost, kill five officers and destroy telecom antennas. The attackers also carted away some arms from police armoury.";5;;1618566526
NIG4182;"27 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Edo;"Etsako West";;Auchi;7.0667;6.2667;1;"Daily Trust (Nigeria)";National;"Boko Haram (not confirmed) commits a bank robbery, attacks two police stations, guns down seven civilians.";7;;1645032564
NIG4134;"15 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Kalari;11.8197;13.1028;1;AFP;International;"Military forces claim to have killed a high profile Boko Haram commander responsible for the assassination of a retired general on 2 November.";1;;1618566524
NIG4125;"10 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Bauchi;Itas-Gadau;;Itas;11.8592;9.9665;1;"Vanguard (Nigeria)";National;"Suspect Boko Haram gunmen raid a police station, kill one officer and wound another.";1;;1618566524
NIG4120;"09 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Gujba;;"Buni Yadi";11.2689;11.9994;1;"Guardian (Nigeria)";National;"Boko Haram attacks and kills three police officers outside a police station in Yobe, break into the complex and steal weapons soon after.";3;;1617065405
NIG4117;"07 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;2;"Daily Leadership (Nigeria)";National;"An IED targeted at a group of JTF soldiers explodes, but causes no bodily harm. Following the explosion several gunshots were heard by witnesses.";0;;1618566523
NIG4112;"06 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Yobe;Bade;;Gashua;12.871;11.0482;1;"This Day (Nigeria)";National;"The JTF raid a Boko Haram hideout, four insurgents are killed in a short clash.";4;;1617065408
NIG4099;"04 November 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Yobe;Fika;;Fika;11.2834;11.308;1;AFP;International;"Suspected Boko Haram gunmen attacked a police station, set fire to a primary school and destroyed several cell phone towers in the early morning hours. Witnesses saw the bodies of two police officers being carried out of the police station, though this was not substantiated.";2;;1617065403
NIG4087;"30 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;1;"This Day (Nigeria)";National;"Gunmen, suspected to be Boko Haram, invade a small town, torch a police station and a primary school. Causalities not reported.";0;;1617065408
NIG4059;"18 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (1999-2015)";;1;12;;566;"Western Africa";Nigeria;Yobe;Potiskum;;Potiskum;11.7091;11.0694;1;AFP;International;"Suspected Boko Haram attack a suspected security checkpoint. Two soldiers sustain injuries.";0;;1617065403
NIG4050;"16 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;Xinhua;International;"Two of a fire fight that killed 24 suspected members of Boko Haram. Zannari areas of Lagos street";12;;1618566520
NIG4045;"15 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Magumeri;;Gajigana;12.1943;13.1017;1;"Daily Leadership (Nigeria)";National;"At least 15 separate explosions in targeting JTF forces punctuated by gunfire echoed Monday across a Maiduguri city, leaving more than 10 persons dead and telecommunication masts burnt. The explosions started at about 5.15pm and was on intermittently for about 30 minutes and sending serious panic among the people, according to a witness. The violence affected three broad areas. Gunmen killed a 'traffic warden' in this location.";3;;1617065404
NIG4046;"15 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Leadership (Nigeria)";National;"At least 15 separate explosions in targeting JTF forces punctuated by gunfire echoed Monday across a Maiduguri city, leaving more than 10 persons dead and telecommunication masts burnt. The explosions started at about 5.15pm and was on intermittently for about 30 minutes and sending serious panic among the people, according to a witness. The violence affected three broad areas.";3;;1618566520
NIG4047;"15 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Leadership (Nigeria)";National;"At least 15 separate explosions in targeting JTF forces punctuated by gunfire echoed Monday across a Maiduguri city, leaving more than 10 persons dead and telecommunication masts burnt. The explosions started at about 5.15pm and was on intermittently for about 30 minutes and sending serious panic among the people, according to a witness. The violence affected three broad areas.";4;;1618566520
NIG4048;"15 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Police Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Leadership (Nigeria)";National;"Witnesses said a gunman suspected to belong to Boko Haram shot dead a police traffic warden in the city within view of a military checkpoint. The gunman simply walked away after the attack unstopped, witnesses said.";1;;1618566520
NIG4042;"15 October 2012";2012;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (1999-2015)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;Xinhua;International;"Members of the JTF shoot and kill 24 suspected members of Boko Haram while repelling an attack. The militants launched their attacks from the homes of civilians late Monday night and a protracted fire fight carried into the following morning. Conflicting report: the Daily Trust claims the death count was 54. Zannari areas of Lagos street";12;;1618566520
